"ID1","COUNTY/CNTY_CD","ROUTE_NAME","LOCATION","VENDOR_ID/CVG_VLM_ID","YEAR","FAADT","AADT","MONTH","FAWDT","AWDT","TYPE","LinkID_Tag","Updated LinkID","ID","Daily_Counts","Screenline","Cutline"
2281,"38","NC 56","E OF NC 50","3800043",2017,13504,14000,0,13745,14000,"CB","25116",25116,25116,14000,,
2280,"JOHNSTON","SR-1003","Between Fire Dept. Rd and Byrd Rd","17-10704",,,,,,7100,,,25114,25114,7100,,
2279,"50","I-40","FROM EXIT 319 TO EXIT 325","5000171",2017,45368,45000,0,44722,45000,"CB","24880",25108,25108,22500,,
2278,"50","SR 1902","N OF SR 1901","5001582",2017,3166,3200,0,3222,3200,"CB","25106",25106,25106,3200,,
2277,"JOHNSTON","SR-1908","Between Buffalo Rd and Byrd Dr","17-10694",,,,,,3400,,,25096,25096,3400,,
2276,"50","SR 1563","S OF US 70 BUS/NC 42","5001598",2017,6235,6200,0,6346,6300,"GF","25089",25089,25089,6300,,
2275,"50","SR 1756","S OF SR 1004","5001596",2017,5545,5500,0,5644,5600,"GF","25083",25083,25083,5600,,
2274,"50","SR 1004","N OF US 70 BUS/NC 42","5001597",2017,7002,7000,0,7127,7100,"CB","25079",25079,25079,7100,,
2273,"50","SR 1560","S OF SR 1563","5003506",2017,4016,4000,0,4088,4100,"GF","25077",25077,25077,4100,,
2272,"50","NC 42","S OF SR 1555","5000146",2017,12183,12000,0,12400,12000,"CB","25073",25073,25073,12000,,
2271,"50","SR 1552","S OF US 70 BUS","5001593",2017,6076,6100,0,6184,6200,"GF","25071",25071,25071,6200,,
2270,"50","SR 1552","N OF SR 1551","5003501",2017,11867,12000,0,12078,12000,"GF","25061",25061,25061,12000,,
2269,"50","SR 1552","N OF NC 42","5001603",2017,10288,10000,0,10471,10000,"GF","25050",25050,25050,10000,,
2268,"50","SR 1552","S OF NC 42","5003504",2017,5368,5400,0,5464,5500,"CB","25049",25049,25049,5500,,
2267,"50","SR 1551","N OF NC 42","5001594",2017,4778,4800,0,4863,4900,"CB","25034",25034,25034,4900,,
2266,"50","SR 1561","S OF SR 1576","5003523",2017,1782,1800,0,1814,1800,"GF","25029",25029,25029,1800,,
2265,"50","SR 1555","W OF SR 1010","5001616",2017,6917,6900,0,7040,7000,"CB","25022",25022,25022,7000,,
2264,"50","I-40","FROM EXIT 312 TO EXIT 319","5000159",2017,51705,52000,0,55100,55000,"CB","25007",25007,25007,27500,,
2263,"50","NC 42","E OF SR 1525","5009038",2017,16308,16000,0,16598,17000,"CB","24994",24994,24994,17000,,
2262,"50","SR 1525","N OF SR 1010","5001609",2017,5290,5300,0,5384,5400,"CB","24992",24992,24992,5400,,
2261,"50","SR 1525","S OF NC 42","5009040",2017,8628,8600,0,8782,8800,"GF","24991",24991,24991,8800,,
2260,"JOHNSTON","NC-42","N of Glen Rd S OF I-40","17-14065",,,,,,42000,,,24984,24984,42000,6,
2259,"50","NC 42","W OF SR 1010","5003401",2017,21178,21000,0,21555,22000,"CB","24978",24978,24978,22000,,
2258,"50","SR 1010","E OF NC 42","5003461",2017,15881,16000,0,16164,16000,"GF","24977",24977,24977,16000,,
2257,"50","NC 42","W OF SR 1525","5009039",2017,19937,20000,0,20292,20000,"GF","24971",24971,24971,20000,,
2256,"50","SR 1525","S OF SR 1587","5001604",2017,9635,9600,0,9807,9800,"GF","24970",24970,24970,9800,,
2255,"50","SR 1010","E OF SR 1525","5001608",2017,16105,16000,0,16392,16000,"GF","24966",24966,24966,16000,,
2254,"50","SR 1330","S OF SR 1510","5001956",2017,6189,6200,0,6299,6300,"CB","24957",24957,24957,6300,,
2253,"50","SR 1010","W OF SR 1525","5001613",2017,12897,13000,0,13127,13000,"GF","24946",24946,24946,13000,,
2252,"50","NC 42","W OF NC 50","5003409",2017,13253,13000,0,13489,13000,"CB","24942",24942,24942,13000,,
2251,"50","NC 50","N OF NC 42","5003408",2017,8790,8800,0,8947,8900,"CB","24941",24941,24941,8900,,
2250,"50","NC 50","S OF SR 1524","5003410",2017,13894,14000,0,14141,14000,"CB","24932",24932,24932,14000,,
2249,"50","NC 210","W OF SR 1309","5000098",2017,7729,7700,0,7867,7900,"CB","24928",24928,24928,7900,,
2248,"50","SR 1533","E OF SR 1531","5001655",2017,3488,3500,0,3550,3600,"CB","24926",24926,24926,3600,,
2247,"50","SR 1531","N OF SR 1533","5001656",2017,1358,1400,0,1382,1400,"GF","24925",24925,24925,1400,,
2246,"34","SR 1211 (W. RIVER RD)","W OF SR 1219","3401557",2017,2173,2200,0,2212,2200,"GF","24922",24922,24922,2200,,
2245,"50","SR 1533","W OF SR 1309","5001666",2017,4802,4800,0,4888,4900,"CB","24915",24915,24915,4900,,
2244,"50","SR 1010","W OF SR 1526","5003460",2017,15605,16000,0,15883,16000,"CB","24910",24910,24910,16000,,
2242,"JOHNSTON","SR-1525","Between SR 1524 (Old Drug Store Rd.) and I-40","17-14059",,,,,,3400,,,24907,24907,3400,6,
2241,"50","SR 1524","N OF SR 1525","5001611",2017,5842,5800,0,5946,5900,"GF","24906",24906,24906,5900,,
2240,"JOHNSTON","I-40","North of Woodall Dairy Rd","17-10664",,,,,,43000,,,24891,24891,21500,,
2239,"50","NC 50","N OF NC 210","5000132",2017,7696,7700,0,7833,7800,"CB","24889",24889,24889,7800,,
2238,"JOHNSTON","SR-1517","Between I-40 and NC 50","17-14058",,,,,,2900,,,24888,24888,2900,6,
2237,"50","NC 50","S OF NC 210","5000131",2017,6706,6700,0,6825,6800,"CB","24886",24886,24886,6800,,
2236,"50","SR 1309","N OF SR 1303","5001647",2017,2638,2600,0,2685,2700,"CB","24883",24883,24883,2700,,
2235,"50","NC 210","E OF NC 50","5003412",2017,14556,15000,0,14815,15000,"GF","24881",24881,24881,15000,,
2234,"50","I-40","FROM EXIT 319 TO EXIT 325","5000171",2017,45368,45000,0,44722,45000,"CB","24880",24880,24880,22500,,
2233,"50","SR 1335","N OF SR 1332","5001669",2017,2459,2500,0,2503,2500,"GF","24875",24875,24875,2500,,
2232,"50","NC 210","E OF SR 1309","5000097",2017,8493,8500,0,8644,8600,"CB","24870",24870,24870,8600,,
2231,"50","SR 1010","W OF SR 1526","5009041",2017,8323,8300,0,8471,8500,"CB","24866",24866,24866,8500,,
2230,"50","SR 1556","S OF NC 42","5001612",2017,4219,4200,0,4294,4300,"CB","24861",24861,24861,4300,,
2229,"50","NC 42","S OF SR 1552","5000147",2017,16228,16000,0,16517,17000,"GF","24860",24860,24860,17000,,
2228,"42","NC 210","W OF SR 1006","4200101",2017,6901,6900,0,7024,7000,"GF","24856",24856,24856,7000,,
2227,"42","SR 1006","N OF SR 1505","4201543",2017,2520,2500,0,2565,2600,"GF","24855",24855,24855,2600,,
2226,"42","SR 1505","S OF NC 210","4201545",2017,1576,1600,0,1604,1600,"GF","24854",24854,24854,1600,,
2225,"42","NC 55","S OF SR 1415","4203413",2017,18740,19000,0,19074,19000,"CB","24844",24844,24844,19000,,
2224,"42","NC 210","W OF NC 55","4200015",2017,11631,12000,0,11838,12000,"CB","24838",24838,24838,12000,,
2223,"42","NC 55","S OF NC 210","4200014",2017,13212,13000,0,13447,13000,"CB","24837",24837,24837,13000,,
119,"42","US 401","N OF SR 1447","4203404",2017,7121,7100,0,7248,7200,"CB","24834",24834,24834,7200,,
118,"HARNETT","SR-1414","W  OF US401","17-10863",,,,,,7100,,,24833,24833,7100,,
2222,"42","SR 1407","S OF NC 42","4201510",2017,254,250,0,259,260,"GF","24820",24820,24820,260,,
2221,"42","US 401","N OF SR 2214","4200059",2017,10017,10000,0,10195,10000,"CB","24812",24812,24812,10000,,
2220,"42","SR 1403","S OF SR 1418","4201511",2017,770,770,0,784,780,"GF","24808",24808,24808,780,,
2219,"42","SR 1412","N OF SR 1403","4201515",2017,1740,1700,0,1771,1800,"CB","24804",24804,24804,1800,,
2218,"42","SR 1441","E OF US 401","4201651",2017,2311,2300,0,2352,2400,"CB","24793",24793,24793,2400,,
2217,"42","NC 55","N OF NC 210","4200011",2017,19260,19000,0,19603,20000,"CB","24792",24792,24792,20000,,
2216,"42","NC 42","W OF SR 1403","4203401",2017,3208,3200,0,3265,3300,"CB","24791",24791,24791,3300,,
2215,"HARNETT","SR-1403","West of Wade Stephenson Rd","17-10860",,,,,,1000,,,24787,24787,1000,,
2214,"50","SR 1313","W OF SR 2736","5003524",2017,1472,1500,0,1498,1500,"GF","24786",24786,24786,1500,,
2213,"50","SR 1531","N OF NC 210","5001651",2017,1442,1400,0,1468,1500,"GF","24784",24784,24784,1500,,
2212,"50","NC 96","S OF NC 42","5000111",2017,1848,1800,0,1881,1900,"CB","24781",24781,24781,1900,,
2211,"50","SR 1003","E OF NC 42","5003420",2017,7872,7900,0,8012,8000,"CB","24773",24773,24773,8000,,
2210,"50","SR 1551","W OF SR 1550","5003503",2017,7480,7500,0,7613,7600,"GF","24771",24771,24771,7600,,
2209,"50","US 70 BUS","W OF SR 1552","5000060",2017,35594,36000,0,36228,36000,"CB","24769",24769,24769,36000,,
2208,"91","SR 2911 (NEW BERN AVE)","E OF DONALD ROSS RD","9100217",2017,21800,22000,0,24703,25000,"CB","24663",24663,24663,12500,,
2207,"91","SR 1152 (WALNUT ST)","S OF SR 1009 TRYON RD","9103405",2017,13106,13000,0,13339,13000,"CB","24657",24657,24657,13000,,
2206,"91","N PEARTREE LN","N OF SR 2911","9109649",2017,617,620,0,628,630,"CB","24652",24652,24652,630,,
2205,"31","US 15-501 BUS (ROXBORO ST","S OF ELLIOTT ST","3100002",2017,8527,8500,0,9662,9700,"CB","24651",24651,24651,9700,,
2204,"91","US 70-401 N","N OF ML KING JR BLVD","9100860",2017,19613,20000,0,19962,20000,"CB","24628",24628,24628,20000,,
2203,"91","WILMINGTON ST","N OF JONES ST","9109417",2017,6439,6400,0,7296,7300,"CB","24605",24605,24605,7300,,
2202,"91","FAYETTEVILLE ST","N OF PROSPECT AVE","9100547",2017,1507,1500,0,1534,1500,"CB","24583",24583,24583,1500,,
2201,"WAKE",,"N of Bunche Dr S OF I-40","17-03527",,,,,,3400,,,24569,24569,3400,6,
2200,"91","SR 2542","E OF SR 2564","9109654",2017,18856,19000,0,19192,19000,"CB","24565",24565,24565,19000,,
2199,"91","OBERLIN RD","N OF CHESTER RD","9100562",2017,18058,18000,0,18380,18000,"CB","24450",24450,24450,18000,,
2198,"91","WHITAKER MILL RD","E OF US 70","9109617",2017,9152,9200,0,9315,9300,"CB","24443",24443,24443,9300,,
2197,"91","US 401 (CAPITAL BLVD)","N OF CRABTREE BLVD","9100421",2017,38274,38000,0,43370,43000,"CB","24434",24434,24434,43000,,
2196,"91","CRABTREE BLVD","E OF US 401 CAPITAL BLVD","9100420",2017,10753,11000,0,10945,11000,"GF","24429",24429,24429,11000,,
2195,"91","SR 1005 (SIX FORKS RD)","N OF NORTHBROOK DR","9100430",2017,43966,44000,0,49820,50000,"CB","24384",24384,24384,50000,,
2194,"91","SR 1822 (MILLBROOK RD)","W OF SR 1005 SIX FORKS RD","9100894",2017,17662,18000,0,20014,20000,"CB","24380",24380,24380,20000,,
2193,"91","SR 1005 (SIX FORKS RD)","N OF SR 1822","9100263",2017,39904,40000,0,45217,45000,"CB","24378",24378,24378,45000,,
2192,"91","SR 2000 (WAKE FOREST RD)","N OF ST ALBANS DR","9100275",2017,43829,44000,0,49665,50000,"CB","24343",24343,24343,50000,,
2191,"91","SR 2018 (MILLBROOK RD)","W OF OLD WAKE FOREST RD","9100260",2017,18379,18000,0,20826,21000,"CB","24323",24323,24323,21000,,
2190,"91","SR 1005 (SIX FORKS RD)","S OF FORUM DR","9100674",2017,29997,30000,0,30531,31000,"CB","24316",24316,24316,31000,,
2188,"WAKE","US-70","Between Angus Dr and Triangle Dr","17-14108",,,,,,56000,,,24235,24235,56000,10,
2187,"91","SR 2564","S OF FOXTROT RD","9100225",2017,7746,7700,0,7884,7900,"CB","24226",24226,24226,7900,,
2186,"91","SR 2026 (HAMMOND RD)","N OF SR 2684 TRYON RD","9100891",2017,22991,23000,0,23401,23000,"CB","24216",24216,24216,23000,,
2185,"WAKE",,"E. of Trailwood Drive","17-03519",,,,,,6300,,,24201,24201,6300,,
2184,"91","US 64","W OF US 1","9100073",2017,48438,48000,0,54887,55000,"CB","19676",24134,24134,27500,,
2183,"91","NC 55","S OF BRYAN DR","9100776",2017,18261,18000,0,18586,19000,"CB","24088",24088,24088,19000,,
2182,"WAKE","SR-3015","Between Sr 1640 (Sorrells Grove Church Rd) and SR 1641 (Slat","17-02561",,,,,,24000,,,24063,24063,24000,,
2181,"91","SR 1641","N OF SR 1640","9102980",2017,5397,5400,0,5493,5500,"CB","24056",24056,24056,5500,,
2180,"DURHAM","SR-1973","Page Rd W of I-40","17-14988",,,,,,17000,,,24047,24047,17000,6,
2179,"91","SR 2104","E OF SR 1641","9102978",2017,5100,5100,0,5191,5200,"CB","24042",24042,24042,5200,,
2178,"31","SR 1999 (DAVIS DR)","S OF HOPSON RD","3103412",2017,21126,21000,0,21502,22000,"CB","24037",24037,24037,22000,,
2177,"DURHAM","NC-54","East of Davis Dr","17-14986",,,,,,11000,,,24035,24035,11000,,
2176,"31","SR 1121","W OF NC 147","3100559",2017,10681,11000,0,10871,11000,"CB","24013",24013,24013,11000,,
2175,"31","SR 1118","N OF OBIE ST","3100728",2017,15997,16000,0,18127,18000,"CB","24011",24011,24011,18000,,
2174,"31","US 70","S OF SR 1815","3100423",2017,43755,44000,0,49581,50000,"CB","23997",23997,23997,50000,,
2173,"31","NC 98","E OF SR 1838","3100407",2017,17734,18000,0,20095,20000,"CB","23982",23982,23982,20000,,
2172,"31","SR 1926 (ANGIER AVE)","W OF DRIVER ST","3100038",2017,4907,4900,0,5560,5600,"CB","23965",23965,23965,5600,,
2171,"31","NC 55","N OF EDWARD ST","3100024",2017,16477,16000,0,18671,19000,"CB","23895",23895,23895,19000,,
2170,"31","SR 1445 (DUKE ST)","S OF US 70 BUS","3100171",2017,12017,12000,0,13617,14000,"CB","23883",23883,23883,14000,,
2169,"31","MAIN ST","S OF CHAPEL HILL ST","3100006",2017,4531,4500,0,4612,4600,"CB","23871",23871,23871,4600,,
2168,"31","NC 751","W OF DUKE UNIVERSITY RD","3100147",2017,12289,12000,0,13925,14000,"CB","23843",23843,23843,14000,,
2167,"31","UNIVERSITY DR","N OF SR 2220","3100739",2017,18613,19000,0,18945,19000,"CB","23832",23832,23832,19000,,
2166,"67","NC 54","E OF US 15-501","6700795",2017,50209,50000,0,51103,51000,"CB","23786",23787,23787,25500,,
2165,"67","NC 54","E OF US 15-501","6700795",2017,50209,50000,0,51103,51000,"CB","23786",23786,23786,25500,,
2164,"31","SR 1945","S OF NC 54","3100527",2017,8126,8100,0,8271,8300,"CB","23741",23741,23741,8300,,
2163,"31","NC 55","S OF CARPENTER FLETCHER RD","3100959",2017,30091,30000,0,30627,31000,"CB","23727",23727,23727,31000,,
2162,"DURHAM","NC-54","NC 54 0.75 Miles E of I-40 Interchange","17-14908",,,,,,17000,,,23712,23712,17000,,
2161,"67","ELLIOT RD","E OF SR 1010 FRANKLIN ST","6700837",2017,9513,9500,0,9682,9700,"CB","23701",23701,23701,9700,,
2160,"67","NC 86","S OF SR 1010 FRANKLIN ST","6700807",2017,15166,15000,0,17185,17000,"CB","23680",23680,23680,17000,,
2159,"ORANGE","NC-86","Between NC 86 and Daniels Rd","17-03472",,,,,,5500,,,23672,23672,5500,,
2158,"67","NC 86 EB","S OF SR 2048 SOUTH RD","6700788",2017,9006,9000,0,10205,10000,"CB","23651",23651,23651,10000,,
2157,"67","SR 1009 (HILLSBOROUGH RD)","N OF SR 1010 W MAIN ST","6700854",2017,2802,2800,0,3175,3200,"CB","23599",23599,23599,3200,,
2156,"31","SR 1827","W OF SR 1670","3100376",2017,5221,5200,0,5314,5300,"GF","23530",23530,23530,5300,,
2155,"31","SR 1827","N OF SR 1800","3100698",2017,5896,5900,0,6001,6000,"GF","23525",23525,23525,6000,,
2154,"31","US 501 BUS","N OF HIGBEE ST","3100362",2017,16910,17000,0,19161,19000,"CB","23512",23512,23512,19000,3,
2153,"DURHAM","NC-55","S OF FOUSHEE ST","17-14923",,,,,,25000,,,23511,23511,25000,3,
2152,"31","SR 1327 (GREGSON ST)","N OF TRINITY AVE","3100186",2017,10216,10000,0,11576,12000,"CB","23487",23487,23487,12000,,
2151,"DURHAM","I-85","Between I-85 and Forest Rd.","17-14874",,,,,,14000,,,23480,23480,14000,,
2150,"31","GUESS RD","N OF LANCASTER ST","3100689",2017,9998,10000,0,11329,11000,"CB","23469",23469,23469,11000,,
2149,"31","SR 1456","W OF US 501","3100643",2017,6294,6300,0,6406,6400,"CB","23456",23456,23456,6400,,
2148,"31","US 501 BYP","N OF SR 1407 CARVER ST","3100338",2017,30006,30000,0,34001,34000,"CB","23434",23434,23434,34000,,
2147,"31","SR 1641 (DENFIELD ST)","E OF US 501 BUS","3100329",2017,6097,6100,0,6206,6200,"GF","23419",23419,23419,6200,,
2146,"31","SR 1317","N OF ERWIN RD","3100150",2017,7829,7800,0,7968,8000,"GF","23396",23396,23396,8000,,
2145,"31","US 70 BUS","E OF SR 1401 COLE MILL RD","3100302",2017,25243,25000,0,28604,29000,"GF","23351",23351,23351,29000,,
2144,"ORANGE","US-70","US 70 .25 miles east of US 70 Bypass/US 70 Business split","17-14809",,,,,,13000,,,23342,23342,13000,,
2143,"67","US 70 BUS","E OF NC 86","6700023",2017,6989,7000,0,7920,7900,"CB","23339",23339,23339,7900,,
2142,"91","SALISBURY ST","N OF MORGAN ST","9109633",2017,6560,6600,0,7433,7400,"CB","23311",23311,23311,7400,,
2141,"91","US 70-401 (MCDOWELL ST)","N OF HILLSBOROUGH ST","9100608",2017,22209,22000,0,22605,23000,"CB","23310",23310,23310,23000,,
2140,"91","SR 3008 (HILLSBOROUGH ST)","E OF GLENWOOD AVE","9100311",2017,12963,13000,0,14689,15000,"GF","23308",23308,23308,15000,,
2139,"91","SR 1319 (HOLLY SPRINGS RD","S OF SR 1009 TRYON RD","9100069",2017,8009,8000,0,8152,8200,"CB","23302",23302,23302,8200,,
2138,"91","SR 3977 (CARY PKWY)","E OF SR 1300 KILDAIRE FARM RD","9100880",2017,24175,24000,0,24606,25000,"CB","23299",23299,23299,25000,,
2137,"91","RALPH DR","S OF BRIARCLIFF LN","9100470",2017,432,430,0,440,440,"CB","23294",23294,23294,440,,
2136,"91","SR 1497","W OF SR 1415","9109679",2017,11024,11000,0,11220,11000,"CB","23286",23286,23286,11000,,
2135,"91","E DURHAM RD","E OF BOWDEN DR","9100561",2017,5278,5300,0,5372,5400,"CB","23273",23273,23273,5400,,
2134,"91","GLASCOCK ST","W OF ADDISON PL","9109638",2017,6546,6500,0,7418,7400,"CB","23255",23255,23255,7400,,
2133,"91","SR 1007 (POOLE RD)","W OF SR 2697 NEW HOPE RD","9100947",2017,21396,21000,0,21777,22000,"CB","23243",23243,23243,22000,,
2132,"91","SR 1007 (POOLE RD)","E OF SR 5233","9100949",2017,20035,20000,0,20392,20000,"CB","54796",23240,23240,20000,,
2131,"91","SR 1002 (AVIATION PKWY)","N OF SR 3015","9102236",2017,34406,34000,0,35019,35000,"CB","17001",23236,23236,17500,,
2130,"91","SR 1664","S OF SR 1666","9100008",2017,17162,17000,0,19447,19000,"CB","23228",23228,23228,19000,,
2129,"91","SR 2538 (MECHANICAL DR)","E OF US 70","9100404",2017,2817,2800,0,2867,2900,"GF","23199",23199,23199,2900,,
2128,"91","SR 2911 (NEW BERN AVE)","E OF KING WILLIAM RD","17-14117",,,,,,24000,"CB","23179",23179,23179,12000,,
2127,"91","SR 1789","N OF SR 3015","9100810",2017,8131,8100,0,8276,8300,"GF","23152",23152,23152,8300,,
2126,"31","SR 2028","S OF SR 2145","3100716",2017,9106,9100,0,9268,9300,"CB","23147",23147,23147,9300,,
2125,"67","SR 1750 (ESTES DR)","W OF US 15-501","6700830",2017,11516,12000,0,11721,12000,"CB","23138",23138,23138,12000,,
2124,"WAKE",,"East of Capital Blvd","17-10879",,,,,,12000,,,23128,23128,12000,,
2123,"DURHAM",,"Between Erwin Rd and Lasalle St","17-14939",,,,,,7400,,,23121,23121,7400,,
2122,"31","SR 1102","W OF NC 55","3100528",2017,5849,5800,0,5953,6000,"CB","23113",23113,23113,6000,,
2121,"31","PETTIGREW ST","W of BRIGGS AVE","3100448",2017,6243,6200,0,6354,6400,"CB","23105",23105,23105,6400,,
2120,"31","US 15-501 BUS","N OF SR 1364","3100089",2017,11367,11000,0,12880,13000,"CB","23084",23084,23084,13000,,
2119,"31","US 70 BUS (MAIN ST)","E OF GREGSON ST","3100174",2017,8897,8900,0,10082,10000,"CB","23081",23081,23081,10000,,
2118,"31","US 70 BUS","E OF SR 1327","3109423",2017,4987,5000,0,5076,5100,"CB","23079",23079,23079,5100,,
2117,"18","US 64","E OF SR 1700","1809402",2017,18498,18000,0,18827,19000,"GF","19996",23042,23042,9500,,
2116,"91","US 64 BUS","E OF SR 2516","9100707",2017,32280,32000,0,32855,33000,"CB","40060",23015,23015,16500,,
2115,"91","US 1","N OF SR 1929","9102324",2017,45590,46000,0,46402,46000,"CB","11276",23009,23009,23000,,
2114,"91","SR 2358 (N CYPRESS ST)","N OF SR 2355","9104293",2017,2296,2300,0,2337,2300,"CB","22995",22995,22995,2300,,
2113,"91","FAYETTEVILLE RD","S OF MAYWOOD AVE","9100575",2017,1376,1400,0,1401,1400,"CB","22994",22994,22994,1400,,
2112,"91","SR 3120","W OF SR 1625","9103528",2017,5763,5800,0,5866,5900,"CB","22988",22988,22988,5900,,
2111,"WAKE","SR-3015","Between I-40 and Pleasant Grove Church Rd","17-02563",,,,,,29000,,,22986,22986,29000,,
2110,"67","SR 1005 (JONES FERRY RD)","W of SR 1937 FAYETTEVILLE RD","6700770",2017,9503,9500,0,9672,9700,"CB","22967",22967,22967,9700,,
2109,"91","SR 2286","W OF SR 2036","9103535",2017,13619,14000,0,13862,14000,"CB","22952",22952,22952,14000,,
2108,"DURHAM",,"S OF CAMPUS DR","17-14948",,,,,,4100,,,22949,22949,4100,,
2107,"DURHAM",,"Between Erwin Rd and Yearby Ave","17-14940",,,,,,2800,,,22940,22940,2800,,
2106,"DURHAM",,"Between Erwin Rd and Science Dr","17-14937",,,,,,6700,,,22935,22935,6700,,
2105,"67","SEDGEFIELD DR","W OF FOXWOOD DR","6700882",2017,1471,1500,0,1497,1500,"CB","22933",22933,22933,1500,,
2104,"91","SR 4363 (ML KING JR BLVD)","E OF ROCK QUARRY RD","9109651",2017,20316,20000,0,20678,21000,"CB","22888",22888,22888,21000,,
2103,"91","SR 2921 (RALEIGH BLVD)","N OF MILBURNIE RD","9100552",2017,19136,19000,0,19477,19000,"GF","22886",22886,22886,19000,,
2102,"91","OAKWOOD AVE","E OF ST AUGUSTINE AVE","9109642",2017,4630,4600,0,4712,4700,"CB","22882",22882,22882,4700,,
2101,"91","SR 2921","N OF OAKWOOD AVE","9100551",2017,16892,17000,0,17193,17000,"CB","22876",22876,22876,17000,,
2100,"91","DONALD ROSS RD","N OF HAVEN RD","9100495",2017,5049,5000,0,5139,5100,"CB","22857",22857,22857,5100,,
2099,"91","US 70/NC 50 (GLENWOOD AVE","N OF WADE AVE","9100357",2017,24940,25000,0,28261,28000,"CB","22832",22834,22834,14000,,
2098,"91","US 70/NC 50 (GLENWOOD AVE","N OF WADE AVE","9100357",2017,24940,25000,0,28261,28000,"CB","22832",22832,22832,14000,,
2097,"91","SR 2000 (OLD WAKE FOREST","N OF WHITAKER MILL RD","9100541",2017,23992,24000,0,27186,27000,"CB","22830",22830,22830,27000,,
2096,"91","BROOKSIDE DR","S OF FRANK ST","9109404",2017,7468,7500,0,7601,7600,"CB","22823",22823,22823,7600,,
2094,"91","NORTHBROOK DR","W OF SR 1005 SIX FORKS RD","9100431",2017,4479,4500,0,4559,4600,"CB","22794",22794,22794,4600,,
2093,"91","SR 1664","N OF LAKE BOONE TRL","9100180",2017,24993,25000,0,28321,28000,"CB","22784",22784,22784,28000,,
2092,"WAKE","SR-3009","N SR 1673","17-10855",,,,,,23000,,,22769,22769,23000,,
2091,"91","SR 1670 (BLUE RIDGE RD)","E OF SR 1669","9100182",2017,8159,8200,0,8304,8300,"CB","22767",22767,22767,8300,,
2090,"91","NC 50 (CREEDMOOR RD)","N OF US 70 GLENWOOD RD","9100165",2017,31365,31000,0,35541,36000,"CB","22763",22763,22763,36000,,
